Milliseconds,Pressure,Temperature,NH3,CO,NO2
1479233,101733.00,34.30,114,67,67
1479556,101733.00,34.30,114,67,67
1479879,101732.00,34.30,114,67,67
1480203,101737.00,34.30,113,67,67
1480525,101733.00,34.30,113,67,67
1480849,101729.00,34.30,113,67,67
1481179,101729.00,34.30,113,67,67
1481502,101732.00,34.30,113,67,67
1481826,101730.00,34.30,113,67,67
1482148,101736.00,34.30,113,67,67
1482472,101736.00,34.30,113,67,67
1482798,101731.00,34.30,113,67,67
1483121,101735.00,34.30,113,67,67
1483445,101735.00,34.30,113,67,67
1483767,101731.00,34.30,113,67,67
1484091,101735.00,34.30,113,67,67
1484414,101733.00,34.30,113,67,67
1484737,101735.00,34.30,113,67,67
1485061,101734.00,34.30,113,67,67
1485384,101733.00,34.30,113,67,67
1485707,101736.00,34.30,113,67,67
1486030,101735.00,34.30,113,67,67
1486354,101736.00,34.30,112,67,67
1486676,101734.00,34.30,112,67,67
1487000,101735.00,34.30,112,67,67
1487327,101740.00,34.30,112,66,67
1487649,101742.00,34.40,112,67,66
1487973,101745.00,34.40,113,66,67
1488296,101742.00,34.40,113,66,66
1488620,101747.00,34.40,113,66,67
1488944,101740.00,34.40,113,66,67
1489266,101744.00,34.40,113,66,66
1489590,101736.00,34.40,113,66,66
1489913,101739.00,34.40,113,66,66
1490237,101742.00,34.40,113,66,66
1490560,101741.00,34.40,114,67,67
1490888,101741.00,34.40,114,67,67
1491214,101734.00,34.30,113,67,67
1491536,101734.00,34.30,113,67,66
1491860,101743.00,34.40,114,67,67
1492187,101755.00,34.40,114,67,67
1492510,101757.00,34.40,114,67,67
1492833,101757.00,34.40,113,67,67
1493156,101757.00,34.40,113,67,67
1493480,101753.00,34.40,113,67,67
1493804,101758.00,34.40,113,66,67
1494127,101757.00,34.40,113,66,66
1494450,101757.00,34.40,113,67,66
1494773,101758.00,34.40,113,66,66
1495097,101752.00,34.40,113,66,66
1495420,101761.00,34.40,113,66,67
1495744,101749.00,34.40,113,66,66
1496067,101760.00,34.40,113,66,66
1496390,101761.00,34.50,113,66,66
1496714,101750.00,34.40,112,66,66
1497040,101768.00,34.50,112,66,66
1497363,101768.00,34.50,112,66,66
1497687,101765.00,34.50,112,66,67
1498010,101750.00,34.40,112,66,66
1498334,101756.00,34.40,112,66,66
1498657,101745.00,34.40,112,66,66
1498980,101739.00,34.40,112,66,66
1499303,101742.00,34.40,112,66,66
1499627,101750.00,34.40,112,66,66
1499951,101746.00,34.40,112,66,66
1500274,101744.00,34.40,112,66,66
1500603,101758.00,34.50,112,66,66
1500928,101770.00,34.50,112,66,66
1501251,101752.00,34.40,112,66,66
1501578,101758.00,34.50,112,66,66
1501900,101761.00,34.50,112,66,66
1502224,101758.00,34.50,112,66,66
1502547,101759.00,34.50,112,66,66
1502871,101760.00,34.50,112,66,66
1503195,101754.00,34.50,112,66,66
1503517,101754.00,34.40,112,66,66
1503841,101744.00,34.40,112,66,66
1504164,101739.00,34.40,112,66,66
1504488,101747.00,34.40,112,66,66
1504811,101748.00,34.40,112,66,66
1505134,101752.00,34.40,112,66,66
1505458,101753.00,34.40,112,66,66
1505781,101745.00,34.40,112,66,66
1506104,101745.00,34.40,112,66,66
1506430,101753.00,34.40,112,66,66
1506754,101749.00,34.40,112,66,66
1507078,101750.00,34.40,112,66,66
1507400,101751.00,34.40,112,66,66
1507724,101749.00,34.40,112,66,66
1508047,101753.00,34.40,112,66,66
1508371,101745.00,34.40,112,66,66
1508695,101747.00,34.40,112,66,67
1509017,101751.00,34.40,112,66,66
1509341,101752.00,34.40,113,66,66
1509664,101748.00,34.40,113,66,67
1509988,101752.00,34.50,113,67,67
1510317,101759.00,34.50,113,66,66
1510641,101752.00,34.50,113,67,66
1510965,101755.00,34.40,113,67,67
1511290,101754.00,34.40,113,67,67
1511614,101751.00,34.40,113,66,66
1511938,101746.00,34.40,113,67,67
1512261,101743.00,34.40,113,66,67
1512584,101755.00,34.50,113,67,67
1512907,101748.00,34.50,113,67,67
1513231,101754.00,34.50,113,67,67
1513554,101752.00,34.50,113,67,67
1513878,101753.00,34.50,113,67,67
1514202,101746.00,34.50,113,67,67
1514524,101747.00,34.40,113,67,67
1514848,101748.00,34.50,113,67,67
1515171,101751.00,34.50,113,67,67
1515495,101751.00,34.50,113,67,67
1515821,101757.00,34.50,113,67,67
1516144,101753.00,34.50,113,67,67
1516468,101741.00,34.40,114,67,67
1516790,101759.00,34.50,114,67,67
1517114,101761.00,34.50,114,67,67
1517437,101762.00,34.50,114,67,67
1517760,101756.00,34.50,114,67,67
1518084,101757.00,34.50,114,67,67
1518407,101763.00,34.50,114,67,67
1518730,101752.00,34.50,114,67,67
1519053,101754.00,34.50,114,67,67
1519377,101755.00,34.50,114,67,67
1519699,101753.00,34.50,114,67,67
1520028,101767.00,34.50,114,67,67
1520353,101772.00,34.50,114,67,67
1520687,101762.00,34.50,114,67,67
1521009,101770.00,34.50,114,67,67
1521333,101769.00,34.50,114,67,67
1521656,101774.00,34.50,115,67,67
1521980,101776.00,34.50,115,67,67
1522302,101752.00,34.40,115,67,67
1522626,101741.00,34.40,115,67,67
1522950,101749.00,34.40,115,67,67
1523272,101741.00,34.40,116,67,67
1523596,101743.00,34.40,117,67,67
1523919,101750.00,34.40,117,67,67
1524243,101749.00,34.40,117,67,67
1524566,101750.00,34.40,117,67,67
1524889,101749.00,34.40,117,67,67
1525215,101754.00,34.40,117,67,67
1525538,101753.00,34.40,117,67,67
1525862,101758.00,34.40,117,67,67
1526185,101758.00,34.40,117,67,67
1526509,101766.00,34.50,117,67,67
1526833,101774.00,34.50,116,67,67
1527155,101775.00,34.50,116,67,67
1527479,101783.00,34.50,116,67,67
1527802,101788.00,34.50,116,67,67
1528126,101787.00,34.50,116,67,67
1528450,101791.00,34.50,117,67,67
1528773,101786.00,34.50,117,67,67
1529096,101787.00,34.50,117,67,68
1529424,101787.00,34.50,117,68,68
1529750,101789.00,34.50,117,68,68
1530076,101787.00,34.50,117,68,68
1530399,101781.00,34.50,117,68,68
1530723,101784.00,34.50,118,68,68
1531046,101786.00,34.50,118,68,68
1531370,101786.00,34.50,119,68,68
1531694,101782.00,34.50,119,68,68
1532017,101786.00,34.50,119,68,68
1532341,101785.00,34.50,118,68,68
1532663,101790.00,34.50,118,68,68
1532987,101786.00,34.50,119,68,68
1533310,101781.00,34.50,119,68,68
1533634,101789.00,34.50,118,68,68
1533958,101787.00,34.50,119,68,68
1534281,101783.00,34.50,119,68,68
1534605,101787.00,34.50,120,68,68
1534930,101781.00,34.40,120,68,68
1535254,101786.00,34.40,121,68,68
1535578,101785.00,34.40,121,68,68
1535901,101786.00,34.40,121,68,68
1536224,101785.00,34.40,120,68,68
1536547,101782.00,34.40,120,68,68
1536871,101787.00,34.40,120,68,68
1537195,101782.00,34.40,120,68,68
1537518,101784.00,34.40,121,68,68
1537842,101786.00,34.40,121,68,68
1538164,101786.00,34.40,121,68,68
1538488,101785.00,34.40,122,68,68
1538811,101783.00,34.40,122,68,68
1539140,101782.00,34.40,122,68,68
1539468,101782.00,34.40,122,68,68
1539791,101783.00,34.40,122,68,68
1540115,101783.00,34.40,122,68,68
1540438,101783.00,34.40,122,68,68
1540761,101780.00,34.40,122,68,69
1541085,101780.00,34.40,122,68,69
1541408,101780.00,34.40,121,68,69
1541732,101779.00,34.30,121,68,68
1542055,101781.00,34.30,121,69,69
1542379,101786.00,34.40,121,69,69
1542702,101792.00,34.40,121,68,69
1543025,101783.00,34.30,120,69,69
1543349,101786.00,34.30,120,69,68
1543672,101791.00,34.30,120,68,68
1543996,101789.00,34.30,120,68,68
1544323,101788.00,34.30,120,68,68
1544645,101792.00,34.30,120,68,68
1544969,101789.00,34.30,119,68,68
1545292,101791.00,34.30,119,68,68
1545616,101792.00,34.30,119,68,68
1545939,101790.00,34.30,119,68,68
1546263,101794.00,34.30,119,68,68
1546587,101794.00,34.30,119,68,68
1546910,101790.00,34.30,119,68,68
1547234,101790.00,34.30,119,68,68
1547557,101791.00,34.30,119,68,68
1547881,101794.00,34.30,119,68,68
1548205,101794.00,34.30,119,68,68
1548528,101790.00,34.30,119,68,68
1548857,101794.00,34.30,119,68,68
1549185,101799.00,34.30,118,68,68
1549508,101794.00,34.30,118,68,68
1549832,101790.00,34.30,118,68,68
1550155,101793.00,34.30,118,68,68
1550479,101798.00,34.30,118,68,68
1550802,101795.00,34.30,118,68,68
1551126,101794.00,34.30,118,68,68
1551450,101797.00,34.30,118,68,68
1551772,101793.00,34.30,118,68,68
1552096,101796.00,34.30,117,68,68
1552419,101795.00,34.30,117,68,68
1552743,101791.00,34.30,117,68,68
1553067,101796.00,34.30,117,68,68
1553390,101788.00,34.20,117,68,68
1553717,101792.00,34.20,117,68,68
1554040,101792.00,34.20,117,68,68
1554364,101794.00,34.20,117,68,68
1554688,101797.00,34.20,117,68,68
1555010,101800.00,34.20,117,68,68
1555334,101799.00,34.20,117,68,68
1555657,101793.00,34.20,117,68,68
1555981,101791.00,34.20,117,68,68
1556304,101789.00,34.20,117,68,68
1556628,101792.00,34.20,116,68,68
1556951,101794.00,34.20,116,68,68
1557274,101790.00,34.20,116,68,68
1557598,101794.00,34.20,116,68,68
1557921,101795.00,34.20,116,68,68
1558245,101796.00,34.20,116,68,68
1558578,101791.00,34.20,116,68,68
1558901,101793.00,34.20,116,68,68
1559225,101791.00,34.20,116,68,68
1559547,101794.00,34.20,116,68,68
1559871,101795.00,34.20,116,68,68
1560195,101791.00,34.20,116,68,68
1560518,101792.00,34.20,116,68,68
1560842,101791.00,34.20,116,68,68
1561164,101792.00,34.20,116,68,68
1561488,101793.00,34.20,116,68,68
1561811,101792.00,34.20,116,68,68
1562135,101789.00,34.20,116,68,68
1562459,101793.00,34.10,116,68,68
1562782,101793.00,34.10,115,68,68
1563108,101790.00,34.10,115,68,68
1563431,101794.00,34.10,115,68,68
1563755,101796.00,34.10,115,68,68
1564079,101793.00,34.10,115,68,68
1564402,101796.00,34.10,115,68,68
1564726,101790.00,34.10,115,68,68
1565049,101785.00,34.10,115,68,68
1565373,101789.00,34.10,115,68,68
1565697,101788.00,34.10,115,68,68
1566020,101791.00,34.10,115,68,68
1566344,101788.00,34.10,115,68,68
1566667,101796.00,34.10,115,68,68
1566991,101792.00,34.10,115,68,68
1567314,101797.00,34.10,115,68,68
1567638,101795.00,34.10,115,68,68
1567965,101794.00,34.10,115,68,68
1568294,101797.00,34.10,115,68,68
1568618,101792.00,34.10,115,68,68
1568942,101792.00,34.10,115,68,68
1569265,101790.00,34.10,115,68,68
1569589,101795.00,34.10,115,68,68
1569912,101793.00,34.10,115,68,68
1570236,101795.00,34.10,115,68,68
1570560,101797.00,34.10,115,68,68
1570883,101799.00,34.10,115,68,68
1571207,101794.00,34.00,115,68,68
1571530,101795.00,34.00,115,68,68
1571854,101796.00,34.00,115,68,68
1572177,101796.00,34.00,115,68,68
1572501,101796.00,34.00,115,68,68
1572827,101795.00,34.00,115,68,68
1573150,101795.00,34.00,115,68,68
1573474,101797.00,34.00,115,68,68
1573797,101799.00,34.00,115,68,68
1574121,101798.00,34.00,115,68,68
1574445,101791.00,34.00,115,68,68
1574768,101795.00,34.00,115,68,68
1575092,101795.00,34.00,115,68,68
1575415,101793.00,34.00,115,68,68
1575739,101793.00,34.00,115,68,68
1576061,101793.00,34.00,115,68,68
1576578,101794.00,34.00,115,68,68
1577183,101795.00,34.00,115,68,68
1577745,101793.00,34.00,115,68,68
1578141,101795.00,34.00,115,68,68
1578465,101796.00,34.00,115,68,68
1578788,101791.00,34.00,115,68,68
1579111,101792.00,34.00,115,68,68
1579435,101793.00,34.00,115,68,68
1579758,101788.00,34.00,115,68,68
1580082,101791.00,34.00,115,68,68
1580405,101792.00,34.00,115,68,68
1580729,101795.00,34.00,115,68,68
1581051,101793.00,34.00,114,68,68
1581375,101795.00,34.00,114,68,68
1581699,101794.00,34.00,115,68,68
1582022,101794.00,33.90,115,68,68
1582345,101793.00,33.90,114,68,68
1582668,101793.00,33.90,114,68,68
1582995,101797.00,33.90,115,68,68
1583319,101793.00,33.90,114,68,68
1583641,101793.00,33.90,114,68,68
1583965,101790.00,33.90,114,68,68
1584288,101793.00,33.90,114,68,68
1584612,101791.00,33.90,114,68,68
1584935,101792.00,33.90,114,68,68
1585258,101790.00,33.90,114,68,68
1585582,101796.00,33.90,114,68,68
1585905,101795.00,33.90,114,68,68
1586229,101794.00,33.90,114,68,68
1586552,101796.00,33.90,114,68,68
1586876,101799.00,33.90,114,68,68
1587198,101796.00,33.90,114,68,68
1587522,101794.00,33.90,114,68,68
1587855,101796.00,33.90,114,68,68
1588177,101801.00,33.90,114,68,68
1588501,101795.00,33.90,114,68,68
1588825,101795.00,33.90,114,68,68
1589148,101795.00,33.90,114,68,68
1589472,101795.00,33.90,114,68,68
1589795,101793.00,33.90,114,68,68
1590118,101792.00,33.90,114,68,68
1590441,101793.00,33.90,114,68,68
1590765,101797.00,33.90,114,68,68
1591089,101794.00,33.90,114,68,68
1591412,101799.00,33.90,114,68,68
1591735,101794.00,33.90,114,68,68
1592058,101797.00,33.90,114,68,68
1592385,101792.00,33.90,114,68,68
1592708,101792.00,33.90,114,68,68
1593031,101793.00,33.90,114,68,68
1593355,101792.00,33.90,114,68,68
1593677,101795.00,33.90,114,68,68
1594001,101798.00,33.90,114,68,68
1594324,101795.00,33.90,114,68,68
1594648,101797.00,33.90,114,68,68
1594971,101803.00,33.90,114,68,68
1595294,101798.00,33.90,114,68,68
1595618,101796.00,33.80,114,68,68
1595940,101801.00,33.90,114,68,68
1596264,101796.00,33.90,114,68,68
1596588,101794.00,33.80,114,68,68
1596911,101792.00,33.80,114,68,68
1597237,101785.00,33.80,114,68,68
1597566,101791.00,33.80,114,68,68
1597890,101789.00,33.80,114,68,68
1598214,101791.00,33.80,114,68,68
1598536,101789.00,33.80,114,68,68
1598860,101789.00,33.80,114,68,68
1599183,101788.00,33.80,114,68,68
1599507,101792.00,33.80,114,68,68
1599830,101796.00,33.80,114,68,68
1600153,101790.00,33.80,114,68,68
1600477,101789.00,33.80,114,68,68
1600799,101784.00,33.80,114,68,68
1601123,101788.00,33.80,114,68,68
1601446,101783.00,33.80,114,68,68
1601772,101789.00,33.80,115,68,68
1602096,101785.00,33.80,114,68,68
1602419,101785.00,33.80,115,68,68
1602743,101788.00,33.80,115,68,68
1603065,101788.00,33.80,115,68,68
1603389,101784.00,33.80,115,68,68
1603713,101794.00,33.80,115,68,68
1604036,101786.00,33.80,115,68,68
1604360,101787.00,33.80,115,68,68
1604682,101787.00,33.80,115,68,68
1605006,101789.00,33.80,115,68,68
1605329,101787.00,33.80,115,68,68
1605653,101790.00,33.80,115,68,68
1605977,101788.00,33.80,115,68,68
1606300,101784.00,33.80,115,68,68
1606626,101790.00,33.80,115,68,68
1606949,101792.00,33.80,115,68,68
1607279,101791.00,33.80,115,68,68
1607603,101788.00,33.80,115,68,68
1607926,101790.00,33.80,115,68,68
1608250,101790.00,33.80,115,68,68
1608573,101788.00,33.70,115,68,68
1608897,101788.00,33.70,115,68,68
1609220,101796.00,33.80,115,68,68
1609543,101787.00,33.70,115,68,68
1609867,101791.00,33.70,115,68,68
1610190,101786.00,33.70,115,68,68
1610514,101786.00,33.70,115,68,68
1610838,101794.00,33.70,115,68,68
1611160,101791.00,33.70,115,68,68
1611487,101786.00,33.70,115,68,68
1611810,101788.00,33.70,115,68,68
1612133,101788.00,33.70,115,68,68
1612456,101788.00,33.70,115,68,68
1612780,101761.00,33.70,115,68,68
1613104,101785.00,33.70,115,68,68
1613427,101769.00,33.60,116,68,68
1613751,101765.00,33.60,116,68,68
1614073,101763.00,33.60,117,68,68
1614397,101768.00,33.60,118,68,68
1614721,101766.00,33.60,119,68,68
1615044,101765.00,33.60,120,68,68
1615368,101762.00,33.50,119,68,68
1615690,101757.00,33.50,118,68,68
1616017,101751.00,33.40,118,68,68
1616340,101747.00,33.40,119,68,68
1616664,101745.00,33.40,121,68,68
1616994,101744.00,33.40,124,68,68
1617317,101748.00,33.40,126,69,69
1617641,101746.00,33.40,127,69,69
1617964,101754.00,33.40,127,69,69
1618287,101754.00,33.40,127,69,69
1618611,101754.00,33.40,128,69,69
1618934,101755.00,33.40,128,69,69
1619258,101757.00,33.40,128,69,70
1619580,101757.00,33.40,128,70,70
1619904,101755.00,33.40,128,70,70
1620228,101754.00,33.40,128,70,70
1620551,101759.00,33.40,128,70,70
1620878,101768.00,33.40,128,70,70
1621200,101762.00,33.40,128,70,70
1621524,101766.00,33.50,129,70,70
1621848,101765.00,33.40,129,70,70
1622171,101768.00,33.40,129,70,70
1622495,101768.00,33.40,130,70,70
1622818,101767.00,33.40,131,70,70
1623142,101767.00,33.40,132,70,70
1623465,101776.00,33.40,130,71,71
1623789,101772.00,33.40,132,71,71
1624112,101780.00,33.40,136,71,71
1624435,101777.00,33.40,137,72,72
1624759,101776.00,33.40,137,72,72
1625082,101783.00,33.30,136,72,72
1625406,101783.00,33.30,135,72,72
1625733,101783.00,33.20,134,72,72
1626055,101772.00,33.20,134,72,72
1626379,101777.00,33.20,136,72,72
1626710,101778.00,33.20,138,72,72
1627032,101777.00,33.20,139,72,72
